genus,species,TL,initiation,jolts,termination,termType,duration,escapeDist,velocity,acceleration,turnRate,clientType,mucusWeight,mucusProt,mucusCal,parCm2,gnaCm2
Scolopsis,bilineatus,15,2,0,1,4,5,5.42,160.83,81.50,2767.99,1,0.15,171.06,4380.71,0.343140796,0.004976066
Scolopsis,bilineatus,19,1,2,2,3,13,5.42,160.83,81.50,2767.99,1,0.15,171.06,4380.71,0.343140796,0.004976066
Scolopsis,bilineatus,17,1,1,1,1,3,5.42,160.83,81.50,2767.99,1,0.15,171.06,4380.71,0.343140796,0.004976066
Scolopsis,bilineatus,17,1,0,1,1,6,5.42,160.83,81.50,2767.99,1,0.15,171.06,4380.71,0.343140796,0.004976066
Scolopsis,bilineatus,16,2,0,1,1,11,5.42,160.83,81.50,2767.99,1,0.15,171.06,4380.71,0.343140796,0.004976066
Scolopsis,bilineatus,17,1,0,1,4,5,5.42,160.83,81.50,2767.99,1,0.15,171.06,4380.71,0.343140796,0.004976066
Scolopsis,bilineatus,16,1,0,1,1,7,5.42,160.83,81.50,2767.99,1,0.15,171.06,4380.71,0.343140796,0.004976066
Scolopsis,bilineatus,17,1,1,1,4,19,5.42,160.83,81.50,2767.99,1,0.15,171.06,4380.71,0.343140796,0.004976066
Scolopsis,bilineatus,17,1,0,1,4,12,5.42,160.83,81.50,2767.99,1,0.15,171.06,4380.71,0.343140796,0.004976066
Scolopsis,bilineatus,16,1,1,1,4,6,5.42,160.83,81.50,2767.99,1,0.15,171.06,4380.71,0.343140796,0.004976066
Scolopsis,bilineatus,17,1,1,1,4,17,5.42,160.83,81.50,2767.99,1,0.15,171.06,4380.71,0.343140796,0.004976066
Scolopsis,bilineatus,18,1,0,1,4,2,5.42,160.83,81.50,2767.99,1,0.15,171.06,4380.71,0.343140796,0.004976066
Scolopsis,bilineatus,17,1,0,1,1,1,5.42,160.83,81.50,2767.99,1,0.15,171.06,4380.71,0.343140796,0.004976066
Scolopsis,bilineatus,18,1,1,2,3,2,5.42,160.83,81.50,2767.99,1,0.15,171.06,4380.71,0.343140796,0.004976066
Scolopsis,bilineatus,19,1,0,1,4,8,5.42,160.83,81.50,2767.99,1,0.15,171.06,4380.71,0.343140796,0.004976066
Scolopsis,bilineatus,17,1,0,1,1,7,5.42,160.83,81.50,2767.99,1,0.15,171.06,4380.71,0.343140796,0.004976066
Scolopsis,bilineatus,18,1,2,1,1,5,5.42,160.83,81.50,2767.99,1,0.15,171.06,4380.71,0.343140796,0.004976066
Scolopsis,bilineatus,17,1,1,2,2,9,5.42,160.83,81.50,2767.99,1,0.15,171.06,4380.71,0.343140796,0.004976066
Scolopsis,bilineatus,17,1,0,1,1,7,5.42,160.83,81.50,2767.99,1,0.15,171.06,4380.71,0.343140796,0.004976066
Scolopsis,bilineatus,16,1,0,1,1,3,5.42,160.83,81.50,2767.99,1,0.15,171.06,4380.71,0.343140796,0.004976066
Siganus,doliatus,20,1,2,2,3,15,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,1,0,1,4,1,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,1,1,2,3,10,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,1,2,3,3,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,1,0,1,1,2,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,1,2,3,2,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,1,2,3,5,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,15,2,0,1,4,1,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,15,2,0,1,1,2,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,18,1,2,2,1,11,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,22,2,0,1,4,6,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,22,1,0,1,4,10,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,18,1,0,2,1,16,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,23,1,0,1,4,3,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,22,1,0,1,1,4,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,21,1,0,1,1,3,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,22,1,0,2,1,4,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,19,1,0,2,1,2,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,19,1,0,1,1,7,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,1,0,1,1,2,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,0,1,4,6,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,18,1,0,1,4,6,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,1,0,1,4,10,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,18,1,1,1,1,8,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,1,1,1,4,6,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,18,1,0,1,1,4,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,0,1,1,6,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,NA,2,1,1,18,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,0,1,4,15,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,0,1,1,2,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,1,2,3,5,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,1,0,2,1,9,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,0,1,4,3,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,21,2,0,1,4,44,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,23,1,0,1,4,15,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,18,1,0,1,4,3,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,19,1,0,1,1,5,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,18,NA,0,2,1,5,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,18,1,0,1,1,3,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,21,NA,1,2,1,7,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,0,1,4,8,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,0,1,1,12,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,0,1,4,7,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,0,1,4,9,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,1,2,1,3,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,0,1,1,6,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,1,1,1,8,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,0,1,1,4,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,1,2,3,6,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,18,1,0,1,4,3,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,0,1,1,9,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,17,1,0,1,1,2,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,19,1,1,2,3,14,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,18,1,0,1,4,8,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,17,1,0,1,1,3,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,14,1,0,1,1,9,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,16,1,0,1,4,5,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,17,1,0,1,1,23,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,17,1,0,1,4,13,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,10,2,0,1,4,3,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,10,2,0,1,4,11,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,15,NA,1,1,1,7,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,15,2,0,1,4,2,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,16,2,0,1,4,2,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,1,0,2,1,24,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,1,0,1,4,20,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,1,0,1,4,4,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,1,2,3,6,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,0,1,1,18,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,1,1,1,4,12,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,18,1,2,1,4,7,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,1,0,1,4,19,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,18,1,1,2,1,20,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,1,0,1,1,3,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,0,1,1,24,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,0,1,4,5,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,0,1,4,5,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,18,1,0,1,1,7,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,0,1,4,4,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,17,2,0,1,4,7,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,1,0,2,1,5,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,1,0,2,1,5,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,2,1,1,12,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,1,0,1,4,55,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,0,1,1,3,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,10,2,0,1,4,2,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,11,2,0,1,4,5,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,21,1,0,2,1,9,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,1,0,2,1,3,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,1,1,2,1,16,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,19,1,0,1,4,22,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,1,0,1,4,9,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,16,1,0,1,4,13,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,16,1,0,1,4,4,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,19,1,0,2,1,6,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,1,0,1,1,26,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,19,1,0,2,1,5,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,0,1,4,14,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,0,1,4,5,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,0,1,4,10,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,2,2,3,18,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,0,1,1,21,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,0,1,4,7,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,7,2,0,1,4,2,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,17,1,0,2,1,20,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,17,1,0,1,4,7,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,17,1,0,1,1,13,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,18,2,1,2,1,6,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,19,1,1,2,1,4,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,0,1,4,3,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,0,1,1,6,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,19,2,0,1,4,8,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,1,2,3,5,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,0,1,4,8,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,1,0,1,4,5,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,0,1,4,8,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,1,0,2,1,3,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,21,2,1,2,3,8,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,0,1,4,11,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,22,1,0,1,4,11,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,22,1,1,2,1,7,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,1,0,1,4,24,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,0,2,1,11,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,1,2,2,3,8,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,19,1,1,1,1,7,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,18,2,0,1,4,4,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,19,2,0,1,1,4,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,1,0,2,1,4,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,19,1,0,1,1,9,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,1,0,1,1,2,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,22,1,0,1,1,5,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,19,1,0,1,4,10,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,0,1,4,15,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,15,2,0,1,4,5,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,22,2,0,1,4,7,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,1,2,1,13,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,1,0,1,1,17,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,1,0,1,4,5,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,1,1,2,1,7,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,2,2,3,12,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,1,0,1,1,4,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,NA,1,2,1,6,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,2,0,1,4,8,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,1,1,1,4,5,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,1,1,1,1,8,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,23,1,0,1,4,4,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,20,1,1,1,4,6,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,18,1,0,1,4,5,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,23,1,0,1,4,4,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Siganus,doliatus,19,2,0,1,4,10,6.15,198.19,90.86,2394.92,3,0.28,132.65,5534.80,0.08917142,0.04348901
Sufflamen,chrysopterus,20,2,0,1,1,7,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,20,1,0,1,1,20,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,20,2,0,1,1,21,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,20,1,0,1,1,7,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,20,1,0,1,1,8,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,20,2,0,2,3,9,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,20,1,0,1,1,11,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,20,1,1,1,1,22,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,20,1,0,1,4,17,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,20,1,1,2,3,4,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,18,1,0,1,1,2,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,15,1,0,1,4,24,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,18,1,0,2,1,3,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,17,1,0,1,1,4,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,13,NA,1,1,1,7,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,15,2,0,1,1,10,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,17,1,2,2,3,8,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,18,2,0,1,1,12,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,20,1,1,2,1,12,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,19,1,0,1,4,3,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,16,2,0,1,1,6,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,20,2,1,1,4,8,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,15,1,0,1,1,7,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,17,2,0,1,1,17,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,17,1,0,2,1,4,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,15,2,0,1,1,4,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,16,2,0,2,1,2,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,16,1,0,1,1,1,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,17,2,0,1,1,3,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,13,1,0,2,1,5,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,18,1,2,2,1,11,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,16,1,0,2,1,12,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,17,1,0,1,4,3,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,15,2,0,1,1,2,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,15,2,0,1,1,12,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,14,2,0,1,4,4,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
Sufflamen,chrysopterus,15,2,2,2,1,6,4.33,146.68,85.93,1994.90,2,0.30,142.37,4905.13,0.009149641,0.050150151
